"predicate","rating","name","CC","participant_id","age","gender","rt","trial_index"
"specify",-1,"Dylan","the airbag deployed","ad4e35de-b563-4a7d-905d-f5daa8f46b1a","27","male",4799,12
"log",-1,"Reese","the knot tightened","ad4e35de-b563-4a7d-905d-f5daa8f46b1a","27","male",7883,13
"allege",1,"Harper","the egg cracked","ad4e35de-b563-4a7d-905d-f5daa8f46b1a","27","male",5199,14
"disclose",1,"Dylan","the computer restarted","fe440659-7d1b-4ce3-9f85-7fbd0ef12457","37","female",7929,3
"hint",1,"Jordan","the sauce thickened","fe440659-7d1b-4ce3-9f85-7fbd0ef12457","37","female",5995,4
"summarize",0.18,"Charlie","the knot tightened","fe440659-7d1b-4ce3-9f85-7fbd0ef12457","37","female",11129,5
"scream",-1,"Frankie","the bolt loosened","fe440659-7d1b-4ce3-9f85-7fbd0ef12457","37","female",6909,6
"chronicle",-1,"Blake","the egg cracked","fe440659-7d1b-4ce3-9f85-7fbd0ef12457","37","female",5932,7
"shriek",-1,"Jamie","the airbag deployed","fe440659-7d1b-4ce3-9f85-7fbd0ef12457","37","female",4364,8
"utter",-1,"Morgan","the paper burned","fe440659-7d1b-4ce3-9f85-7fbd0ef12457","37","female",8029,9
"stammer",-0.2,"Reese","the gate opened","fe440659-7d1b-4ce3-9f85-7fbd0ef12457","37","female",8229,10
"insist",-1,"Evan","the balloon popped","fe440659-7d1b-4ce3-9f85-7fbd0ef12457","37","female",9825,12
"question",1,"Stevie","the factory closed","fe440659-7d1b-4ce3-9f85-7fbd0ef12457","37","female",5186,14
"charge",0.04,"Harper","the room darkened","fe440659-7d1b-4ce3-9f85-7fbd0ef12457","37","female",8524,15
"suggest",-0.3,"Blake","the computer restarted","576dbab4-8b13-4cbe-87b9-359f97424d76","35","female",34868,3
"embellish",0.0800000000000001,"Evan","the airbag deployed","576dbab4-8b13-4cbe-87b9-359f97424d76","35","female",13297,4
"insist",-0.16,"Morgan","the room darkened","576dbab4-8b13-4cbe-87b9-359f97424d76","35","female",5836,5
"articulate",-0.52,"Reese","the gate opened","576dbab4-8b13-4cbe-87b9-359f97424d76","35","female",5747,6
"respond",-0.28,"Harper","the knot tightened","576dbab4-8b13-4cbe-87b9-359f97424d76","35","female",8183,7
"praise",-0.18,"Frankie","the factory closed","576dbab4-8b13-4cbe-87b9-359f97424d76","35","female",7581,8
"recap",-0.3,"Stevie","the paper burned","576dbab4-8b13-4cbe-87b9-359f97424d76","35","female",6427,9
"expose",-0.08,"Charlie","the sauce thickened","576dbab4-8b13-4cbe-87b9-359f97424d76","35","female",8633,11
"squeal",0.26,"Jordan","the bolt loosened","576dbab4-8b13-4cbe-87b9-359f97424d76","35","female",9651,12
"tweet",-0.24,"Dylan","the egg cracked","576dbab4-8b13-4cbe-87b9-359f97424d76","35","female",5084,14
"snitch",0.32,"Jamie","the balloon popped","576dbab4-8b13-4cbe-87b9-359f97424d76","35","female",5840,15
"mumble",0,"Stevie","the factory closed","84501aba-a21f-4468-86bd-69ee748bb23d","51","female",12820,3
"corroborate",-0.42,"Jamie","the sauce thickened","84501aba-a21f-4468-86bd-69ee748bb23d","51","female",168092,4
"chatter",-0.36,"Dylan","the egg cracked","84501aba-a21f-4468-86bd-69ee748bb23d","51","female",53687,5
"preach",-0.58,"Reese","the balloon popped","84501aba-a21f-4468-86bd-69ee748bb23d","51","female",3832,6
"denounce",0,"Harper","the bolt loosened","84501aba-a21f-4468-86bd-69ee748bb23d","51","female",5131,8
"type",-0.0600000000000001,"Blake","the airbag deployed","84501aba-a21f-4468-86bd-69ee748bb23d","51","female",26110,9
"circulate",-0.08,"Morgan","the room darkened","84501aba-a21f-4468-86bd-69ee748bb23d","51","female",9207,10
"assert",0,"Charlie","the gate opened","84501aba-a21f-4468-86bd-69ee748bb23d","51","female",4580,11
"shriek",-0.02,"Evan","the knot tightened","84501aba-a21f-4468-86bd-69ee748bb23d","51","female",6532,12
"say",0,"Jordan","the paper burned","84501aba-a21f-4468-86bd-69ee748bb23d","51","female",18311,14
"imply",0,"Frankie","the computer restarted","84501aba-a21f-4468-86bd-69ee748bb23d","51","female",5446,15
"boast",0.84,"Dylan","the balloon popped","399436e0-62f5-444a-8968-91dad0b496a9","63","female",19418,4
"suggest",-0.38,"Evan","the bolt loosened","399436e0-62f5-444a-8968-91dad0b496a9","63","female",6120,5
"pretend",-0.38,"Stevie","the knot tightened","399436e0-62f5-444a-8968-91dad0b496a9","63","female",3940,6
"tweet",0.68,"Harper","the factory closed","399436e0-62f5-444a-8968-91dad0b496a9","63","female",4969,7
"stammer",0.38,"Morgan","the airbag deployed","399436e0-62f5-444a-8968-91dad0b496a9","63","female",6696,8
"embellish",0.5,"Frankie","the egg cracked","399436e0-62f5-444a-8968-91dad0b496a9","63","female",78056,9
"babble",0.52,"Reese","the room darkened","399436e0-62f5-444a-8968-91dad0b496a9","63","female",3995,10
"publish",1,"Charlie","the paper burned","399436e0-62f5-444a-8968-91dad0b496a9","63","female",2963,11
"narrate",0.58,"Jordan","the gate opened","399436e0-62f5-444a-8968-91dad0b496a9","63","female",16709,13
"howl",0.9,"Blake","the computer restarted","399436e0-62f5-444a-8968-91dad0b496a9","63","female",4743,14
"say",-0.44,"Jamie","the sauce thickened","399436e0-62f5-444a-8968-91dad0b496a9","63","female",3904,15
"bicker",1,"Frankie","the airbag deployed","e19b4461-9b64-4941-bea2-141d90f0e577","64","female",9252,5
"signify",0,"Harper","the paper burned","e19b4461-9b64-4941-bea2-141d90f0e577","64","female",10635,6
"mumble",0,"Jamie","the gate opened","e19b4461-9b64-4941-bea2-141d90f0e577","64","female",7217,7
"posit",-0.02,"Jordan","the room darkened","e19b4461-9b64-4941-bea2-141d90f0e577","64","female",5009,8
"weep",0.52,"Blake","the egg cracked","e19b4461-9b64-4941-bea2-141d90f0e577","64","female",7742,9
"pretend",-0.54,"Reese","the bolt loosened","e19b4461-9b64-4941-bea2-141d90f0e577","64","female",6768,10
"fess up",0.6,"Charlie","the factory closed","e19b4461-9b64-4941-bea2-141d90f0e577","64","female",8389,11
"uncover",0.62,"Evan","the sauce thickened","e19b4461-9b64-4941-bea2-141d90f0e577","64","female",6366,12
"whine",0.5,"Morgan","the knot tightened","e19b4461-9b64-4941-bea2-141d90f0e577","64","female",6035,13
"post",-0.04,"Stevie","the balloon popped","e19b4461-9b64-4941-bea2-141d90f0e577","64","female",7220,14
"showcase",0.28,"Dylan","the computer restarted","e19b4461-9b64-4941-bea2-141d90f0e577","64","female",6771,15
"groan",1,"Charlie","the room darkened","4325e36e-7ced-4258-bda4-6602226c17a2","39","female",6783,3
"confide",1,"Jordan","the paper burned","4325e36e-7ced-4258-bda4-6602226c17a2","39","female",4092,4
"email",0.04,"Jamie","the gate opened","4325e36e-7ced-4258-bda4-6602226c17a2","39","female",9269,5
"comment",0.84,"Stevie","the egg cracked","4325e36e-7ced-4258-bda4-6602226c17a2","39","female",8133,6
"suggest",0,"Harper","the airbag deployed","4325e36e-7ced-4258-bda4-6602226c17a2","39","female",6517,9
"establish",0,"Frankie","the balloon popped","4325e36e-7ced-4258-bda4-6602226c17a2","39","female",5691,10
"record",0.2,"Evan","the knot tightened","4325e36e-7ced-4258-bda4-6602226c17a2","39","female",6737,11
"phone",0.18,"Blake","the bolt loosened","4325e36e-7ced-4258-bda4-6602226c17a2","39","female",8075,12
"apologize",1,"Dylan","the sauce thickened","4325e36e-7ced-4258-bda4-6602226c17a2","39","female",5079,13
"bitch",0.9,"Morgan","the computer restarted","4325e36e-7ced-4258-bda4-6602226c17a2","39","female",5174,14
"certify",0,"Reese","the factory closed","4325e36e-7ced-4258-bda4-6602226c17a2","39","female",5320,15
"utter",0.46,"Jordan","the factory closed","8a74af64-a7b4-4e21-b8d9-25f430c27be4","29","female",16368,4
"say",0.66,"Stevie","the gate opened","8a74af64-a7b4-4e21-b8d9-25f430c27be4","29","female",6983,5
"weep",0.68,"Jamie","the computer restarted","8a74af64-a7b4-4e21-b8d9-25f430c27be4","29","female",10962,6
"expose",1,"Morgan","the bolt loosened","8a74af64-a7b4-4e21-b8d9-25f430c27be4","29","female",5720,7
"publicize",1,"Frankie","the knot tightened","8a74af64-a7b4-4e21-b8d9-25f430c27be4","29","female",6542,9
"chant",0,"Evan","the sauce thickened","8a74af64-a7b4-4e21-b8d9-25f430c27be4","29","female",7142,10
"repeat",1,"Reese","the balloon popped","8a74af64-a7b4-4e21-b8d9-25f430c27be4","29","female",4784,11
"squeal",1,"Harper","the room darkened","8a74af64-a7b4-4e21-b8d9-25f430c27be4","29","female",5327,12
"groan",0.3,"Dylan","the egg cracked","8a74af64-a7b4-4e21-b8d9-25f430c27be4","29","female",5739,13
"address",1,"Charlie","the paper burned","8a74af64-a7b4-4e21-b8d9-25f430c27be4","29","female",4219,14
"bitch",1,"Blake","the airbag deployed","8a74af64-a7b4-4e21-b8d9-25f430c27be4","29","female",5774,15
"stipulate",-1,"Harper","the paper burned","cbf0001f-7a86-49d4-9c45-00093470f824","28","male",4708,3
"debate",1,"Stevie","the sauce thickened","cbf0001f-7a86-49d4-9c45-00093470f824","28","male",5204,4
"certify",-1,"Morgan","the computer restarted","cbf0001f-7a86-49d4-9c45-00093470f824","28","male",3966,5
"mumble",1,"Blake","the factory closed","cbf0001f-7a86-49d4-9c45-00093470f824","28","male",6095,7
"uphold",1,"Jamie","the balloon popped","cbf0001f-7a86-49d4-9c45-00093470f824","28","male",3521,8
"rave",1,"Frankie","the room darkened","cbf0001f-7a86-49d4-9c45-00093470f824","28","male",2392,9
"howl",1,"Dylan","the knot tightened","cbf0001f-7a86-49d4-9c45-00093470f824","28","male",2956,10
"bicker",1,"Reese","the egg cracked","cbf0001f-7a86-49d4-9c45-00093470f824","28","male",2456,12
"testify",-1,"Charlie","the gate opened","cbf0001f-7a86-49d4-9c45-00093470f824","28","male",7610,13
"phone",-1,"Jordan","the airbag deployed","cbf0001f-7a86-49d4-9c45-00093470f824","28","male",3501,14
"joke",-1,"Evan","the bolt loosened","cbf0001f-7a86-49d4-9c45-00093470f824","28","male",2599,15
"whimper",-1,"Jordan","the sauce thickened","c2429f39-3d91-48d0-bd06-478d4f57bbac","31","male",8686,3
"convey",-1,"Stevie","the gate opened","c2429f39-3d91-48d0-bd06-478d4f57bbac","31","male",3770,4
"cheer",0.32,"Jamie","the factory closed","c2429f39-3d91-48d0-bd06-478d4f57bbac","31","male",9714,5
"emphasize",-0.76,"Evan","the room darkened","c2429f39-3d91-48d0-bd06-478d4f57bbac","31","male",5992,6
"complain",0.74,"Blake","the balloon popped","c2429f39-3d91-48d0-bd06-478d4f57bbac","31","male",4725,7
"babble",-0.64,"Harper","the egg cracked","c2429f39-3d91-48d0-bd06-478d4f57bbac","31","male",3857,8
"signal",-1,"Reese","the paper burned","c2429f39-3d91-48d0-bd06-478d4f57bbac","31","male",3869,9
"confide",-0.76,"Frankie","the airbag deployed","c2429f39-3d91-48d0-bd06-478d4f57bbac","31","male",4058,10
"show",-0.86,"Charlie","the computer restarted","c2429f39-3d91-48d0-bd06-478d4f57bbac","31","male",3714,11
"describe",-0.84,"Morgan","the bolt loosened","c2429f39-3d91-48d0-bd06-478d4f57bbac","31","male",5838,14
"murmur",-0.86,"Dylan","the knot tightened","c2429f39-3d91-48d0-bd06-478d4f57bbac","31","male",8263,15
"quip",0.98,"Stevie","the factory closed","f7dcfe50-c7a8-4be9-ab37-743aa8903713","37","female",6698,3
"know",0.94,"Jordan","the gate opened","f7dcfe50-c7a8-4be9-ab37-743aa8903713","37","female",3015,4
"address",1,"Blake","the computer restarted","f7dcfe50-c7a8-4be9-ab37-743aa8903713","37","female",4411,6
"attest",0.44,"Harper","the paper burned","f7dcfe50-c7a8-4be9-ab37-743aa8903713","37","female",5900,7
"dismiss",1,"Morgan","the balloon popped","f7dcfe50-c7a8-4be9-ab37-743aa8903713","37","female",3639,9
"relate",1,"Evan","the knot tightened","f7dcfe50-c7a8-4be9-ab37-743aa8903713","37","female",3158,10
"maintain",0.36,"Reese","the room darkened","f7dcfe50-c7a8-4be9-ab37-743aa8903713","37","female",3695,11
"describe",0.26,"Charlie","the egg cracked","f7dcfe50-c7a8-4be9-ab37-743aa8903713","37","female",4230,12
"confess",0.66,"Jamie","the airbag deployed","f7dcfe50-c7a8-4be9-ab37-743aa8903713","37","female",2898,13
"vow",0.04,"Dylan","the bolt loosened","f7dcfe50-c7a8-4be9-ab37-743aa8903713","37","female",4448,14
"indicate",0.82,"Frankie","the sauce thickened","f7dcfe50-c7a8-4be9-ab37-743aa8903713","37","female",3370,15
"spout",-1,"Dylan","the knot tightened","50d31fc5-0ee5-4063-8bfc-0e91bd27ac13","45","female",19158,3
"comment",1,"Harper","the egg cracked","50d31fc5-0ee5-4063-8bfc-0e91bd27ac13","45","female",9623,4
"pretend",1,"Evan","the airbag deployed","50d31fc5-0ee5-4063-8bfc-0e91bd27ac13","45","female",7967,5
"know",1,"Frankie","the gate opened","50d31fc5-0ee5-4063-8bfc-0e91bd27ac13","45","female",5719,7
"think",0.24,"Charlie","the balloon popped","50d31fc5-0ee5-4063-8bfc-0e91bd27ac13","45","female",15975,8
"depict",0.5,"Blake","the factory closed","50d31fc5-0ee5-4063-8bfc-0e91bd27ac13","45","female",7392,10
"uphold",0.66,"Morgan","the bolt loosened","50d31fc5-0ee5-4063-8bfc-0e91bd27ac13","45","female",10327,11
"disclose",0.6,"Stevie","the sauce thickened","50d31fc5-0ee5-4063-8bfc-0e91bd27ac13","45","female",4999,12
"document",1,"Jamie","the paper burned","50d31fc5-0ee5-4063-8bfc-0e91bd27ac13","45","female",4536,13
"boast",1,"Jordan","the computer restarted","50d31fc5-0ee5-4063-8bfc-0e91bd27ac13","45","female",5415,14
"divulge",0.58,"Reese","the room darkened","50d31fc5-0ee5-4063-8bfc-0e91bd27ac13","45","female",5072,15
"report",1,"Jordan","the paper burned","03c5140e-b3bb-4bac-9127-66ecb3652af7","49","male",8631,4
"show",1,"Dylan","the sauce thickened","03c5140e-b3bb-4bac-9127-66ecb3652af7","49","male",9575,5
"broadcast",1,"Harper","the knot tightened","03c5140e-b3bb-4bac-9127-66ecb3652af7","49","male",8703,6
"imply",-1,"Jamie","the bolt loosened","03c5140e-b3bb-4bac-9127-66ecb3652af7","49","male",9265,7
"email",-1,"Blake","the factory closed","03c5140e-b3bb-4bac-9127-66ecb3652af7","49","male",11314,8
"cheer",1,"Morgan","the computer restarted","03c5140e-b3bb-4bac-9127-66ecb3652af7","49","male",7655,9
"log",1,"Frankie","the gate opened","03c5140e-b3bb-4bac-9127-66ecb3652af7","49","male",6319,10
"murmur",-1,"Charlie","the room darkened","03c5140e-b3bb-4bac-9127-66ecb3652af7","49","male",12660,11
"grunt",-1,"Reese","the balloon popped","03c5140e-b3bb-4bac-9127-66ecb3652af7","49","male",8656,12
"gab",-1,"Stevie","the egg cracked","03c5140e-b3bb-4bac-9127-66ecb3652af7","49","male",7566,13
"gush",-1,"Evan","the airbag deployed","03c5140e-b3bb-4bac-9127-66ecb3652af7","49","male",8928,14
"vow",-1,"Reese","the bolt loosened","207c3245-eaf4-48e9-a0cd-561ff39c5346","40","female",10898,3
"embellish",-0.28,"Stevie","the computer restarted","207c3245-eaf4-48e9-a0cd-561ff39c5346","40","female",11681,4
"sob",1,"Harper","the egg cracked","207c3245-eaf4-48e9-a0cd-561ff39c5346","40","female",8403,5
"think",-1,"Dylan","the airbag deployed","207c3245-eaf4-48e9-a0cd-561ff39c5346","40","female",5741,6
"expose",1,"Jamie","the knot tightened","207c3245-eaf4-48e9-a0cd-561ff39c5346","40","female",5668,7
"tease",1,"Charlie","the gate opened","207c3245-eaf4-48e9-a0cd-561ff39c5346","40","female",7388,8
"murmur",1,"Blake","the room darkened","207c3245-eaf4-48e9-a0cd-561ff39c5346","40","female",6716,9
"reaffirm",-0.44,"Morgan","the paper burned","207c3245-eaf4-48e9-a0cd-561ff39c5346","40","female",8683,10
"shriek",0.48,"Jordan","the sauce thickened","207c3245-eaf4-48e9-a0cd-561ff39c5346","40","female",12618,11
"reassert",0.6,"Frankie","the balloon popped","207c3245-eaf4-48e9-a0cd-561ff39c5346","40","female",6948,14
"sigh",0.88,"Evan","the factory closed","207c3245-eaf4-48e9-a0cd-561ff39c5346","40","female",7923,15
"allege",-0.64,"Blake","the factory closed","cf3eea08-16af-4287-bccc-ea8e3e759716","26","female",4945,3
"sing",-0.56,"Stevie","the sauce thickened","cf3eea08-16af-4287-bccc-ea8e3e759716","26","female",6518,4
"charge",-0.62,"Morgan","the balloon popped","cf3eea08-16af-4287-bccc-ea8e3e759716","26","female",4294,5
"advertise",-0.76,"Jamie","the computer restarted","cf3eea08-16af-4287-bccc-ea8e3e759716","26","female",4045,6
"fess up",-0.48,"Dylan","the room darkened","cf3eea08-16af-4287-bccc-ea8e3e759716","26","female",4287,8
"insist",-0.34,"Charlie","the bolt loosened","cf3eea08-16af-4287-bccc-ea8e3e759716","26","female",3401,9
"leak",-0.22,"Evan","the knot tightened","cf3eea08-16af-4287-bccc-ea8e3e759716","26","female",3767,10
"dismiss",-0.46,"Reese","the paper burned","cf3eea08-16af-4287-bccc-ea8e3e759716","26","female",3047,12
"warn",0.2,"Harper","the egg cracked","cf3eea08-16af-4287-bccc-ea8e3e759716","26","female",6055,13
"phone",-0.2,"Jordan","the gate opened","cf3eea08-16af-4287-bccc-ea8e3e759716","26","female",4764,14
"circulate",-0.36,"Frankie","the airbag deployed","cf3eea08-16af-4287-bccc-ea8e3e759716","26","female",3548,15
"allege",0.72,"Evan","the sauce thickened","52058163-6251-4e73-b33e-3f4cdb70cace","38","female",9768,3
"fake",1,"Charlie","the paper burned","52058163-6251-4e73-b33e-3f4cdb70cace","38","female",6531,4
"tweet",1,"Dylan","the egg cracked","52058163-6251-4e73-b33e-3f4cdb70cace","38","female",5702,5
"gossip",1,"Frankie","the room darkened","52058163-6251-4e73-b33e-3f4cdb70cace","38","female",5985,6
"reject",1,"Blake","the balloon popped","52058163-6251-4e73-b33e-3f4cdb70cace","38","female",6391,7
"exhibit",1,"Jordan","the knot tightened","52058163-6251-4e73-b33e-3f4cdb70cace","38","female",4194,8
"murmur",1,"Morgan","the factory closed","52058163-6251-4e73-b33e-3f4cdb70cace","38","female",11307,9
"promise",1,"Harper","the bolt loosened","52058163-6251-4e73-b33e-3f4cdb70cace","38","female",5016,10
"testify",1,"Jamie","the airbag deployed","52058163-6251-4e73-b33e-3f4cdb70cace","38","female",5150,12
"specify",0.02,"Stevie","the gate opened","52058163-6251-4e73-b33e-3f4cdb70cace","38","female",5995,14
"underline",1,"Reese","the computer restarted","52058163-6251-4e73-b33e-3f4cdb70cace","38","female",8793,15
"preach",1,"Charlie","the paper burned","d1802b14-f19f-4da0-9f4d-f05ccff16a86","71","male",14693,3
"chronicle",1,"Jamie","the room darkened","d1802b14-f19f-4da0-9f4d-f05ccff16a86","71","male",8381,4
"divulge",1,"Frankie","the egg cracked","d1802b14-f19f-4da0-9f4d-f05ccff16a86","71","male",6686,6
"howl",1,"Stevie","the gate opened","d1802b14-f19f-4da0-9f4d-f05ccff16a86","71","male",5722,8
"repeat",1,"Dylan","the factory closed","d1802b14-f19f-4da0-9f4d-f05ccff16a86","71","male",6894,9
"stipulate",1,"Harper","the sauce thickened","d1802b14-f19f-4da0-9f4d-f05ccff16a86","71","male",8310,10
"reassert",1,"Reese","the bolt loosened","d1802b14-f19f-4da0-9f4d-f05ccff16a86","71","male",5738,11
"publish",1,"Jordan","the computer restarted","d1802b14-f19f-4da0-9f4d-f05ccff16a86","71","male",5330,12
"corroborate",1,"Blake","the airbag deployed","d1802b14-f19f-4da0-9f4d-f05ccff16a86","71","male",7586,13
"prove",1,"Morgan","the balloon popped","d1802b14-f19f-4da0-9f4d-f05ccff16a86","71","male",4738,14
"grunt",1,"Evan","the knot tightened","d1802b14-f19f-4da0-9f4d-f05ccff16a86","71","male",7294,15
"describe",0.54,"Reese","the balloon popped","780fa277-adab-45c0-a23c-55541ecc6727","30","female",11975,3
"bellow",0.3,"Stevie","the computer restarted","780fa277-adab-45c0-a23c-55541ecc6727","30","female",22927,5
"mention",1,"Blake","the room darkened","780fa277-adab-45c0-a23c-55541ecc6727","30","female",11055,6
"detail",0.5,"Dylan","the airbag deployed","780fa277-adab-45c0-a23c-55541ecc6727","30","female",5886,7
"gab",0.14,"Jordan","the gate opened","780fa277-adab-45c0-a23c-55541ecc6727","30","female",6951,8
"imply",-0.34,"Frankie","the factory closed","780fa277-adab-45c0-a23c-55541ecc6727","30","female",11687,9
"reaffirm",-0.42,"Harper","the sauce thickened","780fa277-adab-45c0-a23c-55541ecc6727","30","female",9679,10
"gossip",-0.0600000000000001,"Jamie","the paper burned","780fa277-adab-45c0-a23c-55541ecc6727","30","female",21239,11
"state",-0.12,"Morgan","the knot tightened","780fa277-adab-45c0-a23c-55541ecc6727","30","female",39951,12
"snitch",0.82,"Charlie","the egg cracked","780fa277-adab-45c0-a23c-55541ecc6727","30","female",6887,13
"complain",0.54,"Evan","the bolt loosened","780fa277-adab-45c0-a23c-55541ecc6727","30","female",10335,14
"lie",1,"Morgan","the egg cracked","ef1ff23d-ee47-45c7-bbb6-6d5489f2c078","37","female",62960,3
"cheer",1,"Dylan","the sauce thickened","ef1ff23d-ee47-45c7-bbb6-6d5489f2c078","37","female",7556,4
"reject",1,"Reese","the bolt loosened","ef1ff23d-ee47-45c7-bbb6-6d5489f2c078","37","female",4457,5
"gush",1,"Blake","the room darkened","ef1ff23d-ee47-45c7-bbb6-6d5489f2c078","37","female",3656,6
